transactionIdSource,clientId,amount,transactionDate
xqV9L1Eu,66,85.29,2024-12-15T03:41:04.089158+00:00
TxRlOE4m,20,49.21,2024-12-15T03:41:04.089161+00:00
X6D7VlCl,93,770.33,2024-12-15T03:41:04.089165+00:00
bUtLJ7Ag,98,23.6,2024-12-15T03:41:04.089168+00:00
TICgnLFf,65,94.12,2024-12-15T03:41:04.089172+00:00
Ei07F3Je,10,250.18,2024-12-15T03:41:04.089175+00:00
NF8OKND8,10,470.77,2024-12-15T03:41:04.089178+00:00
VpwNFwY9,17,532.22,2024-12-15T03:41:04.089182+00:00
aA8ydo3j,74,765.69,2024-12-15T03:41:04.089187+00:00
zTcpsCPp,9,17.32,2024-12-15T03:41:04.089190+00:00
xk8uRmQV,66,889.78,2024-12-15T03:41:04.089194+00:00
OIbRu1YF,81,511.14,2024-12-15T03:41:04.089197+00:00
kwPwMZkS,23,201.34,2024-12-15T03:41:04.089200+00:00
bpBYmdmp,44,402.85,2024-12-15T03:41:04.089204+00:00
5edqN4zG,20,815.79,2024-12-15T03:41:04.089207+00:00
T7s5dREb,66,937.03,2024-12-15T03:41:04.089210+00:00
cCHNu6TI,83,112.4,2024-12-15T03:41:04.089214+00:00
iJg1NUyb,53,223.98,2024-12-15T03:41:04.089217+00:00
cc8ZsJoO,76,711.46,2024-12-15T03:41:04.089221+00:00
AFIuTNnq,48,397.66,2024-12-15T03:41:04.089224+00:00
cYWmsyuC,60,591.13,2024-12-15T03:41:04.089227+00:00
5YXxAuFi,4,639.54,2024-12-15T03:41:04.089231+00:00
geGQEULn,35,729.16,2024-12-15T03:41:04.089234+00:00
oUt2aHTe,35,864.78,2024-12-15T03:41:04.089237+00:00
pVL1VgzH,86,598.88,2024-12-15T03:41:04.089241+00:00
62wvcx99,15,424.7,2024-12-15T03:41:04.089244+00:00
G8CnqibC,23,546.84,2024-12-15T03:41:04.089249+00:00
OInH4I3V,39,607.82,2024-12-15T03:41:04.089252+00:00
k9ovBEHZ,71,683.71,2024-12-15T03:41:04.089256+00:00
5X5TOHCs,17,623.99,2024-12-15T03:41:04.089259+00:00
JESjW63w,23,410.78,2024-12-15T03:41:04.089262+00:00
UPZpZSAV,54,731.81,2024-12-15T03:41:04.089266+00:00
pAnqMRES,93,149.58,2024-12-15T03:41:04.089269+00:00
PiFlOhDA,3,697.66,2024-12-15T03:41:04.089273+00:00
UUYTHZc1,16,454.93,2024-12-15T03:41:04.089276+00:00
5yNfXtrb,60,180.15,2024-12-15T03:41:04.089279+00:00
Y3sbgBVm,84,524.83,2024-12-15T03:41:04.089283+00:00
zSuCCCgO,35,309.35,2024-12-15T03:41:04.089286+00:00
UPPV0q8Q,31,975.76,2024-12-15T03:41:04.089289+00:00
bbf5WTIS,92,858.79,2024-12-15T03:41:04.089293+00:00
BUeulBHQ,74,648.69,2024-12-15T03:41:04.089298+00:00
oLEcod6O,4,821.52,2024-12-15T03:41:04.089301+00:00
K673xlxk,98,655.66,2024-12-15T03:41:04.089305+00:00
WSBhVxhV,43,495.6,2024-12-15T03:41:04.089308+00:00
XmJlwCas,37,204.75,2024-12-15T03:41:04.089311+00:00
p6Qw0TVq,34,48.72,2024-12-15T03:41:04.089315+00:00
Cc1hEBu4,34,915.35,2024-12-15T03:41:04.089318+00:00
rUfFbSM0,80,670.81,2024-12-15T03:41:04.089321+00:00
PhCOgeDI,74,783.33,2024-12-15T03:41:04.089325+00:00
wJQ1m5LE,84,505.2,2024-12-15T03:41:04.089328+00:00
Bmu6LcgU,39,602.26,2024-12-15T03:41:04.089332+00:00
JJeE8CJ6,3,499.79,2024-12-15T03:41:04.089336+00:00
nkQ1WVvK,15,516.49,2024-12-15T03:41:04.089341+00:00
30NfSYVa,66,423.53,2024-12-15T03:41:04.089344+00:00
KqWelZOq,63,207.92,2024-12-15T03:41:04.089348+00:00
xrPdeMgu,67,353.69,2024-12-15T03:41:04.089351+00:00
MzBzGM3H,39,642.35,2024-12-15T03:41:04.089355+00:00
tNCrL68g,90,413.59,2024-12-15T03:41:04.089358+00:00
UjX53TbW,64,345.06,2024-12-15T03:41:04.089362+00:00
qJjGCE9d,2,270.3,2024-12-15T03:41:04.089369+00:00
3ayOOovb,63,792.22,2024-12-15T03:41:04.089377+00:00
zHLfc6N1,17,865.42,2024-12-15T03:41:04.089385+00:00
xdDIjiW6,29,806.1,2024-12-15T03:41:04.089393+00:00
OvyudcmB,19,83.83,2024-12-15T03:41:04.089399+00:00
3CqFegR2,66,650.05,2024-12-15T03:41:04.089405+00:00
vFsdsi03,13,5.07,2024-12-15T03:41:04.089411+00:00
ZfoiWphT,58,131.42,2024-12-15T03:41:04.089418+00:00
ZhV7kWYI,76,98.56,2024-12-15T03:41:04.089424+00:00
Jx2VkHf6,93,197.96,2024-12-15T03:41:04.089433+00:00
XaMOsH06,92,956.67,2024-12-15T03:41:04.089439+00:00
wts0q9xH,56,604.95,2024-12-15T03:41:04.089443+00:00
3jGcyUk3,1,923.76,2024-12-15T03:41:04.089447+00:00
IxDjjhHw,76,186.32,2024-12-15T03:41:04.089454+00:00
cXtzr0F4,54,346.91,2024-12-15T03:41:04.089457+00:00
HvRZDi9d,67,160.74,2024-12-15T03:41:04.089461+00:00
OdDBqDMT,4,975.25,2024-12-15T03:41:04.089464+00:00
E3YPkRvS,10,848.04,2024-12-15T03:41:04.089468+00:00
yiqJt7DO,64,388.15,2024-12-15T03:41:04.089473+00:00
nlgmXiBt,83,944.04,2024-12-15T03:41:04.089476+00:00
yl9LaBSH,81,227.08,2024-12-15T03:41:04.089480+00:00
iLp3k0KG,90,765.99,2024-12-15T03:41:04.089483+00:00
gDpu7s2o,59,838.64,2024-12-15T03:41:04.089486+00:00
KDpX7Bn5,18,813.58,2024-12-15T03:41:04.089490+00:00
tQEB5XbI,5,747.19,2024-12-15T03:41:04.089494+00:00
a2P86usQ,72,189.98,2024-12-15T03:41:04.089497+00:00
QVKLBhxF,87,35.1,2024-12-15T03:41:04.089501+00:00
vlN3Vjo5,36,429.19,2024-12-15T03:41:04.089504+00:00
MKX8VMeT,90,816.09,2024-12-15T03:41:04.089507+00:00
Vbfp9GqC,43,577.11,2024-12-15T03:41:04.089511+00:00
QJvcgA32,62,98.67,2024-12-15T03:41:04.089514+00:00
6DYy45Os,61,345.91,2024-12-15T03:41:04.089517+00:00
NZnoNdug,60,628.19,2024-12-15T03:41:04.089521+00:00
MWIrUNQk,83,215.73,2024-12-15T03:41:04.089524+00:00
9jxuvSjY,72,847.66,2024-12-15T03:41:04.089527+00:00
iw9aBXIC,63,872.44,2024-12-15T03:41:04.089531+00:00
WGkl8pTc,21,224.6,2024-12-15T03:41:04.089534+00:00
sRzOlT1F,48,483.32,2024-12-15T03:41:04.089537+00:00
zMMTrJOK,38,978.3,2024-12-15T03:41:04.089541+00:00
TUek23DO,94,969.74,2024-12-15T03:41:04.089544+00:00
J6iQQe6k,88,753.41,2024-12-15T03:41:04.089548+00:00
yxncgPwa,21,158.91,2024-12-15T03:41:04.089552+00:00
bd3XqfqS,79,555.23,2024-12-15T03:41:04.089555+00:00
dD0yenPS,55,421.86,2024-12-15T03:41:04.089559+00:00
Su41VYmb,24,753.59,2024-12-15T03:41:04.089562+00:00
D377n66C,28,31.22,2024-12-15T03:41:04.089568+00:00
X9gdEDyF,91,813.91,2024-12-15T03:41:04.089571+00:00
TVI8LOHL,74,702.59,2024-12-15T03:41:04.089574+00:00
cPzDAj5l,28,128.19,2024-12-15T03:41:04.089578+00:00
G2jWISZZ,6,948.31,2024-12-15T03:41:04.089581+00:00
FdIafmUM,38,750.08,2024-12-15T03:41:04.089584+00:00
4aRcqGNB,19,241.56,2024-12-15T03:41:04.089588+00:00
h7icBvHB,79,360.3,2024-12-15T03:41:04.089591+00:00
8nlMQMcm,10,265.22,2024-12-15T03:41:04.089595+00:00
zL88pq55,41,60.63,2024-12-15T03:41:04.089598+00:00
QjT3SUEs,63,365.21,2024-12-15T03:41:04.089601+00:00
DYlZLVhp,68,644.54,2024-12-15T03:41:04.089605+00:00
SxMfdkJX,39,520.68,2024-12-15T03:41:04.089610+00:00
fpwCHT1h,65,241.61,2024-12-15T03:41:04.089614+00:00
NMoSyJx9,42,784.09,2024-12-15T03:41:04.089617+00:00
hH3UegO5,92,956.38,2024-12-15T03:41:04.089621+00:00
bvsyvNlt,40,672.68,2024-12-15T03:41:04.089624+00:00
UZFBPEqg,18,135.43,2024-12-15T03:41:04.089627+00:00
Vo7elwgM,37,411.32,2024-12-15T03:41:04.089631+00:00
2J2tYCt4,97,500.11,2024-12-15T03:41:04.089634+00:00
8laP1CAx,90,996.6,2024-12-15T03:41:04.089637+00:00
QZNZm1Jt,53,59.57,2024-12-15T03:41:04.089641+00:00
4uuNmkZy,50,459.37,2024-12-15T03:41:04.089644+00:00
XWkCL5Wz,80,849.49,2024-12-15T03:41:04.089647+00:00
4FgbBdH1,76,818.65,2024-12-15T03:41:04.089655+00:00
hTZgNtFJ,14,547.41,2024-12-15T03:41:04.089658+00:00
Fpqu3RaW,29,261.99,2024-12-15T03:41:04.089661+00:00
BaySenE5,27,348.34,2024-12-15T03:41:04.089665+00:00
rR3PTUwC,92,773.69,2024-12-15T03:41:04.089668+00:00
UkxAY7ik,24,749.29,2024-12-15T03:41:04.089672+00:00
eMQbojuE,16,101.19,2024-12-15T03:41:04.089675+00:00
S4QyKw6g,97,915.37,2024-12-15T03:41:04.089678+00:00
0z87nrC7,41,88.94,2024-12-15T03:41:04.089683+00:00
E4UDEyYg,60,435.97,2024-12-15T03:41:04.089687+00:00
Z4zsdIqf,53,954.27,2024-12-15T03:41:04.089690+00:00
j9osORp5,91,893.36,2024-12-15T03:41:04.089693+00:00
aLn3B1UU,6,391.57,2024-12-15T03:41:04.089697+00:00
Y6TAXZaP,20,124.41,2024-12-15T03:41:04.089700+00:00
Ag5V4vok,64,80.36,2024-12-15T03:41:04.089704+00:00
sHYNS7GD,37,80.74,2024-12-15T03:41:04.089707+00:00
4AGOyuiZ,50,267.09,2024-12-15T03:41:04.089710+00:00
VOGTWdWy,72,83.25,2024-12-15T03:41:04.089714+00:00
4Ip0mCJz,55,702.98,2024-12-15T03:41:04.089717+00:00
tzuqrPUr,72,161.34,2024-12-15T03:41:04.089721+00:00
GBXNXkJV,20,860.24,2024-12-15T03:41:04.089724+00:00
M4Cn6YZd,16,411.95,2024-12-15T03:41:04.089727+00:00
7AUztlPm,25,288.05,2024-12-15T03:41:04.089731+00:00
PpsE24Ug,72,103.25,2024-12-15T03:41:04.089734+00:00
8KgX10U5,38,342.59,2024-12-15T03:41:04.089737+00:00
tTHrCACE,34,739.28,2024-12-15T03:41:04.089740+00:00
OXCO9Nvh,66,750.87,2024-12-15T03:41:04.089744+00:00
Khn0vzAg,55,745.53,2024-12-15T03:41:04.089747+00:00
GsHFWaMp,61,818.52,2024-12-15T03:41:04.089751+00:00
SSUB92ji,32,200.38,2024-12-15T03:41:04.089754+00:00
9iodUYy0,54,843.44,2024-12-15T03:41:04.089757+00:00
fd2ndWV0,60,939.69,2024-12-15T03:41:04.089761+00:00
VeiuJkCv,14,546.41,2024-12-15T03:41:04.089764+00:00
oxmvHCfr,44,814.81,2024-12-15T03:41:04.089767+00:00
U3Rr0uoK,19,148.28,2024-12-15T03:41:04.089770+00:00
X35y75DA,6,867.44,2024-12-15T03:41:04.089774+00:00
XprjJibb,52,564.04,2024-12-15T03:41:04.089777+00:00
hm9LGVD6,64,728.35,2024-12-15T03:41:04.089781+00:00
qyocnks0,83,38.23,2024-12-15T03:41:04.089784+00:00
gsi112Wg,95,916.17,2024-12-15T03:41:04.089789+00:00
4dZu9crg,83,567.63,2024-12-15T03:41:04.089792+00:00
KemlAmIw,47,902.12,2024-12-15T03:41:04.089796+00:00
SZuBsC8E,77,938.71,2024-12-15T03:41:04.089799+00:00
WeTvUTHW,60,574.69,2024-12-15T03:41:04.089802+00:00
S4sRJ7va,71,26.29,2024-12-15T03:41:04.089806+00:00
RMB1MDQJ,89,622.67,2024-12-15T03:41:04.089809+00:00
5d0zckeS,27,908.79,2024-12-15T03:41:04.089813+00:00
pMbH1KgS,31,34.64,2024-12-15T03:41:04.089816+00:00
5bcX49Qt,43,436.19,2024-12-15T03:41:04.089819+00:00
AtvTVjmw,97,278.6,2024-12-15T03:41:04.089823+00:00
cF7B3qAF,5,33.68,2024-12-15T03:41:04.089826+00:00
6wPAcc6m,8,825.02,2024-12-15T03:41:04.089830+00:00
vp7jB31D,41,660.06,2024-12-15T03:41:04.089838+00:00
zF6rCYwA,93,530.9,2024-12-15T03:41:04.089841+00:00
V2VMlonJ,75,29.24,2024-12-15T03:41:04.089845+00:00
uoVw8IQC,23,542.78,2024-12-15T03:41:04.089848+00:00
HBxi8kVA,52,24.78,2024-12-15T03:41:04.089852+00:00
BXSedifh,34,90.12,2024-12-15T03:41:04.089855+00:00
of5V7JSR,8,94.99,2024-12-15T03:41:04.089858+00:00
2kwmA30J,36,317.22,2024-12-15T03:41:04.089862+00:00
QB7ahPqy,2,573.59,2024-12-15T03:41:04.089865+00:00
AFLZu9y2,64,143.79,2024-12-15T03:41:04.089868+00:00
dEpAqWxf,37,237.66,2024-12-15T03:41:04.089872+00:00
9WLaQY1o,96,35.25,2024-12-15T03:41:04.089875+00:00
1CGpU2Yb,70,590.87,2024-12-15T03:41:04.089879+00:00
jDRJSs2x,53,559.75,2024-12-15T03:41:04.089882+00:00
uopauuY0,2,297.3,2024-12-15T03:41:04.089885+00:00
zdgK0wzl,26,384.46,2024-12-15T03:41:04.089889+00:00
8TmvbQFd,17,626.63,2024-12-15T03:41:04.089892+00:00
zdeBnxb3,6,580.99,2024-12-15T03:41:04.089895+00:00
Q1ju9JX2,45,992.88,2024-12-15T03:41:04.089899+00:00
OKd4ngpl,62,449.76,2024-12-15T03:41:04.089904+00:00
itvvBEGz,32,609.26,2024-12-15T03:41:04.089908+00:00
Ap5DgVnP,33,721.63,2024-12-15T03:41:04.089911+00:00
mqLMattI,30,140.32,2024-12-15T03:41:04.089914+00:00
Idyt3QLT,8,631.38,2024-12-15T03:41:04.089918+00:00
YJIAzDim,34,807.1,2024-12-15T03:41:04.089921+00:00
iQNok6eh,44,121.77,2024-12-15T03:41:04.089924+00:00
UQFWk4ha,49,234.01,2024-12-15T03:41:04.089928+00:00
4xqYobAp,45,500.73,2024-12-15T03:41:04.089931+00:00
NNN1lq0x,83,832.48,2024-12-15T03:41:04.089934+00:00
308IjKAx,27,600.55,2024-12-15T03:41:04.089938+00:00
9xbuvoK9,69,246.48,2024-12-15T03:41:04.089941+00:00
Huva72a4,1,171.38,2024-12-15T03:41:04.089945+00:00
uiNwO4xY,89,786.1,2024-12-15T03:41:04.089948+00:00
hqYxomzp,62,862.35,2024-12-15T03:41:04.089952+00:00
qLTWCpWG,41,53.05,2024-12-15T03:41:04.089955+00:00
xfnFBoRq,15,744.36,2024-12-15T03:41:04.089959+00:00
SbhLaaua,36,164.48,2024-12-15T03:41:04.089962+00:00
oMG71vTT,61,864.22,2024-12-15T03:41:04.089965+00:00
YhSJiAPE,98,901.08,2024-12-15T03:41:04.089969+00:00
5FP1Ch0t,90,394.08,2024-12-15T03:41:04.089972+00:00
L0qY5yyJ,33,546.43,2024-12-15T03:41:04.089975+00:00
ajcXh2FO,11,889.32,2024-12-15T03:41:04.089978+00:00
pkIYAOo4,16,190.37,2024-12-15T03:41:04.089982+00:00
2WPkEPqz,86,432.88,2024-12-15T03:41:04.089985+00:00
qkXCE238,61,312.46,2024-12-15T03:41:04.089993+00:00
0n841Hxg,3,540.59,2024-12-15T03:41:04.090000+00:00
7XFKb4xf,11,695.21,2024-12-15T03:41:04.090009+00:00
yiqvGU1w,9,140.77,2024-12-15T03:41:04.090016+00:00
2CcHZvxE,9,389.33,2024-12-15T03:41:04.090024+00:00
KCYxqBKL,25,274.53,2024-12-15T03:41:04.090032+00:00
eb3avS6p,44,297.34,2024-12-15T03:41:04.090044+00:00
Ow9REvEp,99,160.07,2024-12-15T03:41:04.090052+00:00
53rs1XGN,41,27.86,2024-12-15T03:41:04.090056+00:00
1adHURJV,9,356.69,2024-12-15T03:41:04.090059+00:00
rh6v6dbI,63,656.0,2024-12-15T03:41:04.090063+00:00
iNknRk0U,47,373.01,2024-12-15T03:41:04.090066+00:00
F6D26HES,14,779.87,2024-12-15T03:41:04.090070+00:00
Vp5pjXxK,61,397.53,2024-12-15T03:41:04.090073+00:00
TwRkIxp4,67,450.32,2024-12-15T03:41:04.090076+00:00
52u99C3W,27,190.43,2024-12-15T03:41:04.090080+00:00
4GBsXfIZ,5,361.88,2024-12-15T03:41:04.090083+00:00
Zpai2pGe,92,471.92,2024-12-15T03:41:04.090086+00:00
Ks0lXyBo,38,198.93,2024-12-15T03:41:04.090090+00:00
TINFCfmg,92,542.0,2024-12-15T03:41:04.090095+00:00
qNQEKRbI,15,952.98,2024-12-15T03:41:04.090099+00:00
b7O8W7He,97,671.2,2024-12-15T03:41:04.090103+00:00
8sDks6NE,95,420.15,2024-12-15T03:41:04.090106+00:00
Dx08gjYf,23,861.41,2024-12-15T03:41:04.090109+00:00
KNLye3ih,100,85.35,2024-12-15T03:41:04.090113+00:00
uc7nqfQ8,33,24.14,2024-12-15T03:41:04.090116+00:00
0VoHyB8r,96,129.9,2024-12-15T03:41:04.090119+00:00
oc7NQtXe,13,382.83,2024-12-15T03:41:04.090123+00:00
Ly70BH9c,44,586.35,2024-12-15T03:41:04.090126+00:00
qulUPi9w,51,984.4,2024-12-15T03:41:04.090129+00:00
O2WUIhk3,39,796.89,2024-12-15T03:41:04.090133+00:00
joEu0tmj,46,107.76,2024-12-15T03:41:04.090136+00:00
UPaTl16i,95,984.91,2024-12-15T03:41:04.090139+00:00
x2ycuQbU,41,197.3,2024-12-15T03:41:04.090143+00:00
0hOJDmCI,21,360.27,2024-12-15T03:41:04.090146+00:00
lR0KCiF4,33,758.46,2024-12-15T03:41:04.090149+00:00
cXfOXdra,69,504.63,2024-12-15T03:41:04.090153+00:00
jKqFGEUA,91,357.63,2024-12-15T03:41:04.090156+00:00
L80EfnDX,47,205.28,2024-12-15T03:41:04.090159+00:00
uc6MGJqm,2,215.78,2024-12-15T03:41:04.090165+00:00
NnId0E8E,3,44.22,2024-12-15T03:41:04.090169+00:00
d4pn3Pmj,77,448.4,2024-12-15T03:41:04.090172+00:00
bakvNNqR,76,183.97,2024-12-15T03:41:04.090175+00:00
vCsjIWC8,24,531.2,2024-12-15T03:41:04.090179+00:00
BRNxte9K,92,456.59,2024-12-15T03:41:04.090182+00:00
ZjLxMpFe,66,219.17,2024-12-15T03:41:04.090186+00:00
geNh4H2T,15,12.29,2024-12-15T03:41:04.090189+00:00
s1qDygiT,84,486.36,2024-12-15T03:41:04.090192+00:00
cARyuQNs,29,468.36,2024-12-15T03:41:04.090196+00:00
e3k4TTLE,50,864.97,2024-12-15T03:41:04.090199+00:00
aJX6SmZr,10,383.47,2024-12-15T03:41:04.090203+00:00
Z8Mu448h,23,847.86,2024-12-15T03:41:04.090206+00:00
cQQyNu9s,80,421.42,2024-12-15T03:41:04.090210+00:00
M7MWrHix,70,204.65,2024-12-15T03:41:04.090213+00:00
w3Qzsvus,95,148.49,2024-12-15T03:41:04.090216+00:00
mSD2qmCm,95,788.03,2024-12-15T03:41:04.090220+00:00
G3QjSKcx,53,642.0,2024-12-15T03:41:04.090223+00:00
ResTzYDR,88,955.77,2024-12-15T03:41:04.090228+00:00
ffacusRp,54,49.93,2024-12-15T03:41:04.090232+00:00
oyb8icgU,82,200.99,2024-12-15T03:41:04.090235+00:00
4PzxBlmb,12,71.16,2024-12-15T03:41:04.090238+00:00
pjjsuYoT,86,28.39,2024-12-15T03:41:04.090242+00:00
luXKBtQJ,16,28.07,2024-12-15T03:41:04.090245+00:00
IgmPoQ5m,48,541.11,2024-12-15T03:41:04.090248+00:00
h6XpdTIf,48,813.78,2024-12-15T03:41:04.090252+00:00
UFqnJk8i,97,564.21,2024-12-15T03:41:04.090255+00:00
ejdiGfQd,35,245.22,2024-12-15T03:41:04.090259+00:00
N9oD4mWc,42,441.33,2024-12-15T03:41:04.090262+00:00
DTPsXB6L,51,525.62,2024-12-15T03:41:04.090266+00:00
x8vETOst,20,143.13,2024-12-15T03:41:04.090269+00:00
Lelh8Dtl,92,635.51,2024-12-15T03:41:04.090272+00:00
GAUuX6F6,84,755.09,2024-12-15T03:41:04.090277+00:00
5bcZKBHE,93,665.28,2024-12-15T03:41:04.090281+00:00
Xgkhhseb,73,275.62,2024-12-15T03:41:04.090284+00:00
snx2zMIA,9,360.56,2024-12-15T03:41:04.090288+00:00
Apwy5TgC,85,14.76,2024-12-15T03:41:04.090291+00:00
JS2Z7mxF,8,764.25,2024-12-15T03:41:04.090294+00:00
JjolIrlq,24,498.34,2024-12-15T03:41:04.090298+00:00
DvQm39t2,78,41.78,2024-12-15T03:41:04.090301+00:00
jEpoxnvM,88,240.45,2024-12-15T03:41:04.090304+00:00
oJo9ovz5,34,624.07,2024-12-15T03:41:04.090308+00:00
iSXok29V,12,79.18,2024-12-15T03:41:04.090311+00:00
jmlSAC2u,63,613.04,2024-12-15T03:41:04.090314+00:00
LLOwD6Ql,28,472.55,2024-12-15T03:41:04.090320+00:00
uyncdC2U,46,798.11,2024-12-15T03:41:04.090324+00:00
9esWDMGp,94,304.95,2024-12-15T03:41:04.090327+00:00
3hk27G4j,38,643.82,2024-12-15T03:41:04.090330+00:00
007iRNQ7,72,846.65,2024-12-15T03:41:04.090333+00:00
dPf5dJdF,58,984.31,2024-12-15T03:41:04.090337+00:00
ZScaJQ9L,55,415.89,2024-12-15T03:41:04.090340+00:00
RegB3T8S,76,381.92,2024-12-15T03:41:04.090343+00:00
whr6lyC7,1,185.01,2024-12-15T03:41:04.090347+00:00
KFlcnMen,36,498.18,2024-12-15T03:41:04.090350+00:00
rNWZ0vky,37,754.66,2024-12-15T03:41:04.090353+00:00
v05CvEqa,71,223.14,2024-12-15T03:41:04.090357+00:00
HLm4khl9,74,668.46,2024-12-15T03:41:04.090360+00:00
OFCn6P1h,63,286.47,2024-12-15T03:41:04.090363+00:00
8MuvQ3Tz,60,333.22,2024-12-15T03:41:04.090367+00:00
c8fyU7Bs,27,799.62,2024-12-15T03:41:04.090370+00:00
CoZmRVjn,90,978.56,2024-12-15T03:41:04.090373+00:00
GuBvTMpZ,56,698.59,2024-12-15T03:41:04.090377+00:00
3t2zQ7Sm,54,958.7,2024-12-15T03:41:04.090380+00:00
dG6Ujfqr,71,287.58,2024-12-15T03:41:04.090383+00:00
UJgEY2Fg,85,831.66,2024-12-15T03:41:04.090389+00:00
sstaKCEE,41,603.65,2024-12-15T03:41:04.090392+00:00
0jx3Kzdw,54,650.34,2024-12-15T03:41:04.090395+00:00
JCm6M9hU,91,295.69,2024-12-15T03:41:04.090399+00:00
Pcv6QinU,5,959.04,2024-12-15T03:41:04.090402+00:00
7NxjnZao,3,979.57,2024-12-15T03:41:04.090407+00:00
fiwXBDjl,18,864.71,2024-12-15T03:41:04.090410+00:00
PUAkaghr,99,679.87,2024-12-15T03:41:04.090414+00:00
N13jVY9X,62,623.96,2024-12-15T03:41:04.090417+00:00
OougBUV7,27,812.95,2024-12-15T03:41:04.090421+00:00
JRDZd1YW,80,977.75,2024-12-15T03:41:04.090424+00:00
gC5IIQOl,65,727.98,2024-12-15T03:41:04.090427+00:00
hBhqLygL,54,64.36,2024-12-15T03:41:04.090431+00:00
euap5jcy,65,546.93,2024-12-15T03:41:04.090435+00:00
3eVT4sj3,24,838.77,2024-12-15T03:41:04.090438+00:00
Jy028g4q,74,857.39,2024-12-15T03:41:04.090441+00:00
lFAzciw5,87,529.12,2024-12-15T03:41:04.090444+00:00
iCYYQhjT,50,997.02,2024-12-15T03:41:04.090448+00:00
t22jlFMH,99,182.55,2024-12-15T03:41:04.090451+00:00
bpl6u5b6,60,88.59,2024-12-15T03:41:04.090455+00:00
rBzdyDpZ,8,258.73,2024-12-15T03:41:04.090458+00:00
GCQBzALd,48,782.24,2024-12-15T03:41:04.090462+00:00
BcaUKKwJ,33,130.77,2024-12-15T03:41:04.090465+00:00
5uZMj3QO,97,318.87,2024-12-15T03:41:04.090469+00:00
UhjZt5KB,81,483.83,2024-12-15T03:41:04.090472+00:00
hVUUBMeW,33,580.58,2024-12-15T03:41:04.090475+00:00
ze6gIfVA,6,508.65,2024-12-15T03:41:04.090479+00:00
Lyblk3RO,16,729.41,2024-12-15T03:41:04.090482+00:00
D4wmJt4k,30,78.92,2024-12-15T03:41:04.090485+00:00
MFtcNU2n,62,236.53,2024-12-15T03:41:04.090489+00:00
yDuyyFhl,95,856.65,2024-12-15T03:41:04.090492+00:00
u25casz8,91,125.14,2024-12-15T03:41:04.090495+00:00
V42R25I1,21,214.92,2024-12-15T03:41:04.090503+00:00
uSMmN21x,28,844.0,2024-12-15T03:41:04.090506+00:00
xk1y4Rs5,9,412.27,2024-12-15T03:41:04.090510+00:00
o1f3yAEK,14,680.78,2024-12-15T03:41:04.090513+00:00
y1IICmcT,19,793.94,2024-12-15T03:41:04.090516+00:00
3NNY3Wno,86,913.14,2024-12-15T03:41:04.090520+00:00
jmmJRlgQ,75,358.22,2024-12-15T03:41:04.090523+00:00
seETLfot,1,947.92,2024-12-15T03:41:04.090526+00:00
HzMNDh8Q,64,503.48,2024-12-15T03:41:04.090530+00:00
8yVmKosJ,87,823.52,2024-12-15T03:41:04.090533+00:00
cFn1Bdgh,92,158.93,2024-12-15T03:41:04.090536+00:00
7infnTLb,77,582.4,2024-12-15T03:41:04.090540+00:00
tDDQ7lnF,31,34.26,2024-12-15T03:41:04.090545+00:00
VCEXNCzN,11,63.4,2024-12-15T03:41:04.090548+00:00
iYSc8PVG,85,203.81,2024-12-15T03:41:04.090552+00:00
76lmLaBS,19,658.26,2024-12-15T03:41:04.090555+00:00
uDZwgERE,49,314.51,2024-12-15T03:41:04.090559+00:00
2glk5KTA,58,744.92,2024-12-15T03:41:04.090562+00:00
850LwUuo,2,294.27,2024-12-15T03:41:04.090565+00:00
lqPTBJrW,40,569.59,2024-12-15T03:41:04.090569+00:00
xYJykVwe,90,630.85,2024-12-15T03:41:04.090572+00:00
7GvdssV3,99,622.97,2024-12-15T03:41:04.090575+00:00
IIs7WxrB,87,112.15,2024-12-15T03:41:04.090579+00:00
9O8GTAB5,89,7.02,2024-12-15T03:41:04.090582+00:00
7JJiyn4l,88,872.31,2024-12-15T03:41:04.090586+00:00
M43RfdAC,84,442.28,2024-12-15T03:41:04.090591+00:00
08hj3w49,94,78.61,2024-12-15T03:41:04.090595+00:00
TO7Ivwxv,39,27.51,2024-12-15T03:41:04.090598+00:00
UlHt1C1m,18,69.27,2024-12-15T03:41:04.090601+00:00
VPKVGXR3,75,967.25,2024-12-15T03:41:04.090605+00:00
onllEZpm,7,849.47,2024-12-15T03:41:04.090608+00:00
hxHs5Jm7,63,745.98,2024-12-15T03:41:04.090612+00:00
wmKPJn3G,70,189.66,2024-12-15T03:41:04.090617+00:00
mep6E7pc,74,844.58,2024-12-15T03:41:04.090621+00:00
nX6dq9f5,16,372.47,2024-12-15T03:41:04.090624+00:00
lZ8bRU7l,8,392.65,2024-12-15T03:41:04.090627+00:00
D8bduYNH,46,217.82,2024-12-15T03:41:04.090630+00:00
Of9a5AyO,1,257.47,2024-12-15T03:41:04.090634+00:00
aT7zG9aA,94,985.1,2024-12-15T03:41:04.090637+00:00
wLtTTXcY,77,897.63,2024-12-15T03:41:04.090641+00:00
pHXkgjGy,70,542.4,2024-12-15T03:41:04.090644+00:00
9oTW77Zu,3,860.73,2024-12-15T03:41:04.090673+00:00
mx13FaQ2,71,215.64,2024-12-15T03:41:04.090677+00:00
